campaign,flight_num,duration_s,horizontal_distance_m,path_length_m,altitude_range_m,vertical_displacement_m,mean_abs_climb_rate,climb_fraction,sink_fraction,mean_true_airspeed,mean_speed_horizontal,mean_headwind_component,mean_wind_speed,mean_air_density,mean_air_temperature,mean_pitch,mean_tilt_angle,mean_dynamic_pressure,mean_actual_power_W,mean_predicted_power_W,mean_residual_W,rmse_W
5,77,250.9762609999999,4130.832960834427,4140.716936953122,63.38925600000002,1.0357999999999947,0.8677521255773085,0.40524193548387094,0.3870967741935484,24.454930735887096,16.47955218518125,0.44842099351348913,1.5633151919554493,1.1706137058467743,33.350006,0.042686683831717066,0.24489857000756812,351.49605476086106,129.45621359107864,135.09873045259906,-5.6425168615204155,19.44216319398984
5,78,251.98799900000003,4161.667194561303,4171.807137963748,65.8149,-1.6540899999999965,0.8725898288406814,0.3807615230460922,0.4288577154308617,24.509041769539078,16.545114988387787,0.482104898190028,1.6850188901447047,1.1707091523046091,33.35000600000001,0.03805178369401823,0.2434483082322578,354.0353654593087,124.740299620137,137.08984761821006,-12.349547998073072,22.508336187705794
5,79,257.04780100000005,4109.072455969948,4119.300421058313,64.366895,0.6817299999999875,0.8657153112557521,0.3937007874015748,0.41732283464566927,23.785399090551177,16.01092656552912,0.5102350205861559,1.5042878282122054,1.1706847043307087,33.350006,0.04638222143963357,0.24918473532809285,333.14738122859444,122.83898038456903,133.29475317414352,-10.455772789574501,21.04713637199795
5,80,257.0481239999997,4168.800237913514,4179.065193356642,65.48196999999999,-0.90367999999998,0.8764334407120432,0.41453831041257366,0.39096267190569745,24.056263214145382,16.238505198084354,0.46911455263675533,1.6062891114542002,1.1707098094302555,33.350497159135564,0.03995865199047727,0.24708377733337375,341.0910337687721,115.27593986942335,129.31772698072646,-14.041787111303107,23.49784232567981
5,81,239.844377,4262.628697327866,4272.798583968588,64.35633,-1.183749999999975,0.9187803434427637,0.379746835443038,0.39451476793248946,26.34918543670886,17.796919918897913,0.23235327163670336,1.4699004633503736,1.1708066746835444,33.47817055696203,0.02911115033349914,0.2621675297761152,408.74358234041233,151.29592440700003,147.51510107969935,3.7808233273006815,17.164370905974597
5,82,242.374263,4177.218288912734,4186.873407994092,63.6799,-0.8614000000000033,0.8967286013020876,0.407098121085595,0.4112734864300626,25.7770090605428,17.290167912027623,0.26761208215077503,1.1826404414830327,1.1737144826722339,32.709609340292275,0.03307747672194386,0.25968690995544425,391.4398842978198,144.76947232418237,138.11888171835085,6.65059060583153,18.87133378408848
5,83,242.881043,4182.46762034311,4192.030309483678,64.58885600000002,0.48618999999999346,0.8968226337419335,0.3991683991683992,0.3970893970893971,25.443503486486485,17.236744180044933,0.386337286890141,1.1557349926034701,1.1751035345114347,32.35052575051975,0.03736646920777157,0.2607431459964205,382.1479361588652,144.98358413649058,140.66779788963015,4.315786246860408,18.343721888097537
5,84,241.3630419999999,4170.429900745724,4180.292018036538,65.16488000000001,-0.3012199999999723,0.9162253273813417,0.4109014675052411,0.3752620545073375,25.433759385744235,17.2949259191049,0.24357165391859065,1.0610676295836687,1.1751898341719078,32.350006,0.03056860059385374,0.2549869025157898,382.7205111728222,139.38979970266212,138.10515769622612,1.2846420064359796,17.340256188796847
5,85,246.927643,4150.569547038138,4159.940143887836,65.43439999999998,-0.8138299999999958,0.879390178596701,0.4061855670103093,0.38556701030927837,24.75651804329897,16.804615895026256,0.3038576523954848,1.1949260312122678,1.1752908997938143,32.35000600000001,0.03737320931707837,0.24797413697435078,361.82407677080835,133.35231462651086,135.5378316407351,-2.185517014224252,17.015515131910508
5,86,256.5419500000001,4135.595829143839,4145.098344232799,65.40798999999998,0.15325999999998885,0.8503967429098619,0.3727810650887574,0.4181459566074951,23.795260506903354,16.16816308815211,0.46330640029662906,1.3432665337323053,1.1749019059171597,32.45158390927022,0.05283591386773961,0.24524430979482478,334.6044128185822,131.20807656901007,134.8262005661131,-3.6181239971030448,17.147984639966428
